12631	Eid ke mauke per arahe hai apne Salman Bhaijan lekar Bharat movie Unke fans ke liye yeh Eidi hua unke taraf se 🙂	2
13366	national Jo muslman ISS suar ke chhakkar padega kebal barbaad Hoga sala Naya jinna banega bhol	0
10904	sirjee big fan urs plzzz predict abt delhi assembly election ur prediction amazing	2
20327	Aap Dil se nek inshan h sabko sath leke salte h pr bjp ne apko anti Hindu ki Tarah represent Kiya h	2
25692	Really breaks heart see cousins I grew closest weep They 're strong Pakde passed away	1
24688	Much love Brother Different Mother introducing bucketful new friends	2
39986	priyaranjan Yes good idea vry competent leadr	2
8256	Hiira mandi ki pedaish agr koi acha hospital nahi banaya tha private hospital se serious c	1
4914	SaveUnGraduateGamer Bahi ka channel hack ho gya ha plzzzzz support	1
28100	Good ache bipakh bane janta ko bekuf na samjhe Mudda desh hit Ho janta sat	1
22689	oo0 Guha Hahaha love sarcasm Keep - )	2
25190	Education aur IQ teri hi pata chal rahi likhavat par se Iss se jyada a66a hamare yaha ke bach	0
11237	Break Free Ye ladkiyon ka bada hi galat kaam hai first order different drink	1
44634	Already booked tickets Bharat First day first show 🤩	1
25475	sharma sharma Ji mai aap ko ek im	1
39203	dear Mam Jai shree Ram sentence full emotion full respect This	2
8134	Ji Sarkar Lakin crack ka koyi faida nahi hota	0
32347	King'eero Institute advised H E exactly 1 year ago Thank listening Sasa folks explain mo	2
28138	Ab inka ye nya drama chl gya ye log kuch bhi krle koi sympathy ni milneki	0
13280	sir jo siyasi daku jaise nawaz shareef zardari enko aise tareek pe tareek deke chor dete k	0
6510	Jinhe milna ho || status || mohabbatein	1
29907	Fouj ko zardarion sharifo ki naslon ko phansi dainy k baray mai sochna chahyee	0
34156	Ek hi nara Ek hi naam Jai Shri ram Jai Jai Shri ram Cc	1
28617	Ap bhi bohat bholy hen Ye Ghareeb log ko itny Pesy kabhi nahi de	1
19038	Against Me Jo jis layak hota h aisa nhi ek chor ko samne wala c	1
23885	Kehtay haina dhobi Ka kutta na gharr Ka na ghatt Ka suits Indian muslim	0
8405	Chutiyani fake news failata hai haramkhor buddhe	0
15169	Agli baar se congress ki aukat sirf sabke vote katne ki reh jayegi jaise baar kaate hain Inc	0
29872	Thank God Shahrukh Khan n't take Lagaan movie offer Aamirkhan perfect movie It Oscar worthy per	1
7145	feel Connected Now shayari love poetry urdu urdupoetry shayarilover hindi shayar quotes	1
21954	Sitaron ke khwaab dekhne waalon humne chaand ko paida kiya hai Merry Christmas	2
14275	Mayawati ne SP p khatam kar diyaa	1
16224	It long day without friend I tell I see Happy Birthday Abba ❤️ h	2
15155	It good u r going attend Janta ko modi dekhna hai shapat lete huye tera muh nahi dekhna bandariya	0
15510	Shame mamta aur kitne masoom logo ki hatyaaye karogi Kanoon n sambidhan k	0
13301	Hindu Devi - Devtaon ka apman sadhu - santo ko jail Hindu tyoharo pr ban mandiro pr aakram	0
3392	Nhi wo jo ankhein dikh rhi un pr make-up kea hua prda Allah Pak ki Raza Aur Muhabbat ke lea hota ❤☺	2
28212	Agr na mulke pakistan ki awaam ka pasa chori nahi kia tu isko azad kar dy agr	1
31340	Narender modi ji ko jeet ke hardik subhkamnaye Desh ne unke liye bahut kuch kiya ab unke bare hai kuch krne jo de	2
44696	Bjp wale kyu bhi bhejte NDTV pr apna spokesperson ye bhi btaa Dalal media	0
34732	Outstanding looking bhau god bless best 💥❤	2
17404	Me friends raising money well If 's anything donate would appreciate Many blessing	2
11276	Sun le sarkar nhi jo lok shba hua h usse kai bura vidhanshba hoga	1
42539	Kangana aaj apki manikarnika dekhi aap sach jhasi ki rani lag rahi thi best actress	1
18507	Mein bhim army ke sansthapak chandar shekhar ajaad ji ko sadar pardam kata hu aur Mein kahana chahat	2
12995	com Bc decide ker lo Aal e sauds killers saints jb wo pakistan aya tha saron c	0
16039	Happy Birthday Bro Rab Hamesha Khush Rakhe Meri Umar v Lag Jawe Tenu Gurvinder Neeta Gbu Blood 😘❤️🙏🎂🎉🎁💐	2
34673	GOOD MORNING FRIENDS ITSNEWDAYHAPPY MORNING AND DAY AHEAD SAT SRI AKAAL MANJIT JI STAY BLES	2
4668	Hamare Sheher Mein Sach Baat Kehne Wala Hee Har Ik Nazar Mein Sazawaar Kuch Zyada Hai Poetry Ejaz Hussain FAKHI	1
21758	Numaira Mein ne ye nahi kaha k ye jhoot ha sake Izaat Female	1
13827	Awaaz Sir claiming credit 1 2 stocks hit target McLeod Russell like cases	1
8271	ab ro tum khub bhai koi fark nahi bahut seat hain char tum bhi lr sakte ho 352	1
18378	DESH KA BANTADHAR KARA KE RAHOGE	0
7712	aaplog jaise broker politician ka dukan ab close hi samje ki lalu ke beta ke rajsabha aana hai nahi Nave	1
36645	Om Om Government ko 2 SE zayada baccho Valo ki sari suvidha band Kar deni Chahiye nhi ink	1
37347	NOT0RI0US Haye mere ghr waly nae maneyy yr mene socha tha media field psychology le bethaa humey	1
40901	Bhosde Bhadwe madarchod modi apna kaam karega randwe wo bhadwa kisi k marne par khush ho	0
31048	Sanaaa nhi log chahty hyn k hum wo khyn jo wo sunna chahty hyn bus unki je hazori kro	2
33615	Bss ab ksi ko zyada importance ni deni ye temporary peoplesss munh uthaa k ajaty hain r asliyat dikha k chaly jaty hain	0
5633	Teri Ammi Randi ne kya tha tujhe msg Mansoor Ali bhan k lore Lanat tere jaman wale din Te 😈 😈 😈	0
3900	Retweet FOr This KING 5 Din Intizar K Baad RAAJ Ho Ga Bollywood Py SALMAN KHAN KA BHARATIn5Days	2
19331	Brendon McCullum ke prediction ke mutabik SA chase kar lega mujhe nahi lagta 89 129 inse banne wale hain 🤔	1
4354	Abe laudu kise pagal bnara hai Saaale D4 ki news ye fan dega terko Isse achha ek fake account bnakr khu	0
32513	Ha bachpan se Parliament hi tha vo sab bht miss Krenge	1
25220	Adarniya Modi jiPehle Aap ko Hardik abhinadan desh ke PM ke liye Umid karta hoon ki Aap agl	2
20652	YogendraYadav Modi sarkar ko pichhade vargne pm banaya hai 1947 ke bad abi gav bijali pohchi hai Toilet bane	2
26400	Manak Gupta BJP ka Sabse bada kutta bhokne Ke sivay kuch nahi aata hai Bhasa ch	0
19970	ABVP full gawars jinka padhaai se koi naata nahi hai JCBkikhudaai	1
32183	BleedBlue Jitega toh India hi ! 🇮🇳 LayegaTohKohliHi Worldcup India TeamIndia Worldcup2019 India Dhoni Kohli	2
16249	30ml sharab 1/3 karke pine wale laundey bolte hai - We get intoxicated 🙄	0
5118	Congratulations ji Our Own Prime Minister ur super winning My 5 year old daughter	1
42893	Deso Netri My Strong Kind Hearted leader Durga Shakti Lokmata Nirmala Didi Jindabad	2
41496	😆 No collector monster thing Your thinking normal Mwahahahahahaha This I sure one guess V	1
26017	Today auspicious glorious day beloved PM Shri ji taking oath second	2
22276	This voice ❤️ LAG DA NAI MAN MINU RAB DI QASAM < 3	1
9986	This highlight news telecast MadarsaNews aap ko rakhe Aage Hamesha Lage raho	1
42756	sirji Hmlogo ki sarkar bn gayi Ye darshata hai ki yogyata ayogyata se nahi har sakata Ab sirji	2
33767	007 Tu Kaun Hai Ye Aur Batane Ki Jarurat Nahi hai Tere Mai kitni himmat hai ye Bhi Batane Ki J	1
17602	Ramadan Mubarak Ki 27 Sehri Buht Buht Mubarak ho To All Muslims Remember Me Your Prayers Al wida w	2
10546	Sidhu sir stay strong every punjabi love 's Khich k jatta 👌	2
5037	Sharma4 Tera sa certificate lane ki mujha jarurt nahi	1
2581	Pakistan ki aulad sale Kanhaiya Kumar tere ko bhi Goli marunga behen chod Tere Jaisa Gaddar sale Ham	2
22315	Bs jhuth faila lo desh 2014 EVM kiske control thi Desh juth failana band kr	0
29114	Lol dont want love want Happy life Happy life Excuse aage se left fir thoda chl ke right	1
13469	Dega Patakhe phodega jhaad udayega aur friendly fire mein khud ke jawano ko hi khatm karega	0
3653	- Bjp ko vote Muslim mahilaon n Purushon ne diye jinko yojnaon Ka fayda milaya M	2
19804	Ha ha ha isko issi baat ka darr tabhi Congi se alliance ke peechey pada hua tha	0
2978	No one jobless congresi Rahul Gandhi job less job koi bhukha nahi sota	1
307	Humare desh k bachoon ko aboard jane ki jarurt hi kyun padhegionly good job good salary Is n't India worth tha	0
31487	Went nagar today watch Aladdin guess I watched trailer Lion King 3 times	1
20570	Bachpan mein suna karta tha .... 😯😯 Ki Chudail safed saree mein aati hai aur Ram ka naam sunkar dar jaati hai cha	1
5494	Dekho tumhe didi nahi bol sakta kyunki tum rakshak nahi rakshashi ki tarah logo ke	0
26936	Hahahahahaha Thanks beh YuYang Lihuan < 3	2
25899	Tv debate par ane ki tum logo ki aukat hi nahi hai Tumhara party president hi muh chupa ke	0
15453	Ab ak bar ni ham bar modi sharkar Janta ke javab de Diya ki kaun chor h AA gye desh ke chaukidar Namo Madi	0
22046	Bharat mata ki jai Bharat ke sbi voter sapotr ka Kot Kot dhanvad Jino ne modi ji + bjp men visvas kita ate vdi jit	2
22093	mbharat love mom dad maa baap sabke kismat mai nhi hote hai jiski kismat Mai	2
6564	sethi 7 preets I thinks 's true	2
13568	Bies Every time I listen Modi speech thought always crosses mind “ BC ye Rahul kya kha ke muqabla karega Modi se ” There	0
27473	Mujhe koi problem nahi hai kisi language se Par jab Hindi wale apna supremacy dikhane lagte hein g	1
13999	Bato se Nhi lagta ki tum Hindu musalman Nhi manteagar Nhi mante	0
15535	Waise bi tumhare jaise journalist unko bezati karne ke liye tu bulate rahe ho BJP ki dalali karo	0
8904	Mere pet pe laat mat maaro sahab football	0
32352	Happy Birthday Skipper Our Knights India ko Nagin attacks se bachane wale	1
16639	Sabhi sansad apna apna karm kare Phal ki chinta n kare Sab ka sath sab ka bikash sab ka visvas = vija	1
3803	Just look mentions Kitni ghatiya mentality hai Agar use monk banne koy problem nahi hai hum kon hai	1
8002	PAKvBAN Aur Ko World Cup Se Ban Karo To Acha Rahe Ga Shyad 😂😂😂😂	1
39404	Bhai Sab baato se kuch nahi Desh hindu khatre hai Data n price rise ki tension nahi logo ki J	1
12947	remove rahul gandhi Ab samaj jaao congress waalo Opposition koi leader ni hoga modi jitega	0
9219	Bhakt2 Nahi yaar Congresiyon ne desh barbaad kar diya 70 saalon mein Modi ji akeley ke damn par	1
12216	Not LeBron Not Shaq Not Kobe Not MJ Aron Baynes player NBAFinals history career FG FT %	2
30242	Aap wada kiye jb aap CM bne AGR aap God k sachche bhakt h apko us God ki kasam aap Imandari se faisla kijiye	1
32349	Rashmi Ji Haan bahut badhiya 👌👌👌 & log bol rahe hai unka jamana khatam joke 😂😂	0
22510	Stay strong sir God bless family	2
22804	Ek aurat jaat dusre Muslim aur karela pe neem Chad gyi Kyoki wo padi likhi khud ke pairo pe khad	1
20836	prdhan mntri shri narendr modi ji aapko aapke samst sathiyo mantr mndal ko hardik shubh	2
24670	good morning pita ji pls bless sewa sumrin parmarth bakso ji PledgeAgainstCorruption	2
28302	Hindu ke Naam par Sabse bada kalank hai tu Jodna shikho neta ji na ki batana	0
11010	Yeah good decision PAKISTAN zinadabad Pak army zinda abad	2
29405	ghar Looks like good cooked story Hehe Hum bhi issi mulk main rehtey hain bhai Lol	0
23886	Abhi film kahin bhi release nahi huyi aur yeah bhai sahab ne review bhi de diya 😏 # 3_दिन_मे_भारत	2
14643	Honoured part iconic history India With heart I pray glorious safe future India led @ …	2
25996	talhaa Ye lo kr di bakchodi Yaha modi pakistan ko kutta smjhta hai	0
16010	News Happy Ramjan	1
7294	Lines 🙌🙌 Jab koi sach bole sab kehne lgte h live secular country huminity sabse aage	1
11205	kashyap Achha kam ap bta kya hota h jb hmare logo aisi hi berahami se marte h	0
12561	hehehehe love u mr lindo u cute n goofy n talented 🥰	2
42927	Zee news best Bt ji ki vajah sebaki sabhi anchor ki bhasha awajstyle ( …	1
5619	21 rajyo 50 % mila h south na k brabar h bi j pi rest india 50 % hai Ye murkh h isk chakkr na paddo	1
6321	Modi ji Dobara Pradhan Mantri banne par aap bahut bahut shubhkamnaye Pathak 50 Hanuman Mandir AVm samast Bharat	2
44467	Ya lia aise book kyu k ya introductory book hamara yaha choti clases compute	1
42873	Khlo é inspirational amazing person I love You one reason	2
39516	Asingwire Haha 😂 era gwe kale one decive future already see future 😂😂😂😂	2
16995	Mungerilal ke sapne hain Acharya Ji You intelligent logical riding wrong bo	2
34440	Wow really amazing I want ap dono bas hamesa sath raho 👌 💑❤💕❤💕❤💕❤👍👌☺	2
6707	You worked sabka saath sabka vikas ( everyone 's support everyone 's development ) sabka vishwas ( every	2
19185	Happy birthday sister ji Saint Dr MSG Insan Ji bless Max Sewa Simran Parmarth	2
41018	Shame bjp ke akal se gadhe workers joo desh maie gunda gardey karne par	0
12889	kash Vavijaan bulati hum kabhi na kabhi aapki nayi movie Bharat dekhenge KatrinaKaif vavi ki liye film hit	2
14205	ksr hindu pakistan minority hai waha unki halat kya hai ye sabko achhe se malum hai	0
18691	Ase har insan rail khinlone aur anek vastu bechega suraksha ke lihaj se ye thik nahi koi k	2
26488	Trust Zindagi may mujhay kabhi itni Khushi nahi hoti jitni tab hoti hai jab may Pakistan ko defend karti hu ) I fe	1
20564	I n't giving flying fuck POTUS janitor NO ONE SHOULD BE ABOVE THE FUCKING LAW It policy	0
16011	Ye shukar h Jo BJP 303 le gai warna ye harami 100 % gathbandan k sath hota tabhi kaha ja raha tha	1
20324	Badi mehnat se Internet se dhundh kar le aaye mere sawalon ka jawab diya nahi aapne au	2
21948	Enthai ki phati hoi gashti Randi ki olad ho tum Jo fitny fasad ko phealati ho Jan bojh kar Alla	0
15913	Chor ka nazriya chori hai bs lanat ese nazriye par PakStandWithPalestine PAKvWI Pakistan # جمعة_الوداع	0
14241	kitno pe action logi chanting Jai shree Ram criminal karma teach	1
17580	With love Chor bolo Love beech bolo love Maut k Saudagar Bolo love Bic	0
10156	Shaheedo ka ya unke pariwar ka Ktch bhi likhte rhte ho Shame	2
27875	Manak g aisa nahi hai sabse zyada nafrat Bjp spread ki hai country mein They missed used media int	1
4865	Tebli ğ çı ı ndan dikkat ç ekici bir proje İ slama inanlar ı ö b ü r ü nyada bekleyen ö ü lleri g ö stererek cezbedece ğ iz	0
36091	Hopkinton Abby Jaye wins individual crown South golf qualifier	1
23877	AAP There thing gun violence Do say knife violen	1
32159	RE MADHAR CHOD TO MANDIR ME TU KOUN SA SAHI KAM KARTA HAI BACHXI KA REP K	0
22202	You made Atalji proud predecessor Bengal waiting We simply want swarg hua hai bengal	2
22538	haytham Sena WTF apni tarah chutiye samjha hai kya	0
38301	dalle ab jo bolna bol de k vichar bhi badal gye 23 may k bad tere jese dallo ko kon pucheg	0
28912	Surya Koi aur show Kea kyu nhi aate hai Aur Comedy Show aaye kyu flop hogaye Kyu Kapil ka h	1
19029	1 Ugh girl taste great eid	1
24334	Bataiye raahat Saab ko hi raahat nahi hai Kuchh di	1
13945	rathee Jai Hind Jai Shri Ram 🙏 Or sun Jai Shri Ram bhale hi mat bol lekin Bharat Mata ki Ja	2
31461	I Love us Army Allah pak apko himmat takkat Ata Karen har na mumkin ko mumkin banane ki Ameen Pakistan Zindabad	2
3377	Knock YogendraYadav Yadav ki bilkul baaiil buddhi hi rahegi ye confirm hai 😝😛	1
43593	Bharat Ek joke tu sunaega ek 1 k barabar 10 main marunga joke faida nh	1
26294	Dekh n aa sale reli bahut hi bindas kar raha tha idhar ladai bhi bahut bindas karvai sale idhar	0
37302	darpan Arrey ( Sidhu Ji ) Baba yaad hai ya yaad dilana padega 😅 Apke ke Baba Amethi haar gye 😆 Ap po	1
28790	bitch666 Apno ki kimat pta lagti h unke chle jaane ke baad Warna ajnabiyo ka aana jaana lga rehta 🔥🙏 loveall	2
20258	Media ko pansi lagana chayote lanat hay jhotay media per bikao sahafi bikao media	0
1458	Lekin itne kharab result se KUTA BAUNA HARAMI HANDSOME SUVAR SINGH etc ka gussa	0
5559	Bhai ka din hi kharab hai aaj Pehle chappal chori ho gyi New Delhi railway station per khane Pahucha IRCTC cant	1
35389	beautiful looking beautiful want friends ship name raza bhatti leve	1
31421	EVMs hacked islie hum nahi jeetenge grown version mummi exam paper hard tha islie hum fail ho gae ! …	0
14542	Dwara Mantri Mandal Mein Shamil hone par Hamari aur se bahut bahut badhai shubhk	2
23940	Happppppy belated Birthday Mahnoor Khush rahain sadaa 😇	2
28969	U L UK horse racing plus lots preps packed inside We back Cards baseball today State trac	1
38697	kumaraswamy It 's like boy wearing shirt tucked back side one asked new fa	1
23148	Sat Bhkti na krne se next jiwan gadha aur kutte ka bhi ho skta h Ye gyan proof shit h	2
4573	Muje pehlai hee pata tha ki yeh mamta India kai liye kuch acha hota nahi daikh sacti	0
3022	Waah ji Aapke dost log	1
17123	42 - love much strong funny beautiful always protecting & marrie	2
10090	Sir Jeet ki bahut bahut badhai Aapse guzarish hai K aur kuch nai par kam se kam Begusa	1
10790	SUB HARAM KHOOR HAIN AUR IN KO SELECT KARNY WALY ANDHY KUTI K BACHO IS TARAH TO GOWN GALI K BACHY B NI KHILTY	0
16475	SagiVj1 ♥️ Good ♥️ Morning ♥️ sagi akka priya Happy Morning ♥️ Happy Sunday ♥️ ADV 💐 H	2
28124	Afvao felnane se Sachai nahi badalti Jo dard ke palo ko jiya hi nahi Usse jara sa dil dadkane se hakikat nahi ban	1
31042	We think government change condition automatically change answer big We	0
39117	Jo hua achha Nahi hua yesa dubar na ho isaliye baki logo se vinti h Bacho k saadhan saat jarur rakhe	1
29015	congratulations PM Aise hi aage badkar sari yojna ko pura kare Hamri subhkamnaye apke sath	2
28168	Gangi vochardhara wale tum Jaise log samaj rhne layak nhi ho dub maro apradhi	0
17823	Pan 1 . I 'm huge sinner 2 . I 'm 18 3 . Friends fav show 4 . I want Cheez-Whiz 5 . Humor way	2
8191	Confession chaiye milegi nahi pata hai mujhe 😤😤😤 writers itne meharban nahi hone wal	2
1501	He mjhse nh hoti prhai lakin men bara admi bnu ga parh k She q HeQk nh chahta meri bv bachy kisi cheez ko	1
17166	Things looking We FINALLY beer woo hoo Happy weekend everyone smallbearsneedbeer	2
24835	sir fan fan ready eagerly waiting Shadaa besabri naal udik	2
23211	Are aaj quantity tweets zyaada thi isliye nahi dekhe hoge	1
5802	Jay jay kar tab hota h jab modi ke jase sachche dilvale neta ho	2
4307	sir congratulations 💐💐 Modi sir aapki chowkidari rang lai ab mukhiya ban Kar desh ko zagmga de yahi aap	1
25371	Bondhur bari te jompesh Iftar ayojon All cooked dosto Shetu Freeman 😋 uiufriends iftar — feeling fantasti	1
10255	3- Hiiiii I think became mutuals month I happy u followed back lol I SO love tw	2
38102	You guys Last night much fun TY 4 raid hosts bitties gifted sub & love TY merino & …	1
26583	3 wil wer lllucky blessed reh 😞 may god bless uh uh r great wrk 💜	2
20439	Nahi BJP mein kaam ke niche bhi “ Awaaj ” utha sakte hai 🤣 203	1
11133	Happy birthday veer j 🎂🍰🧁🍾🥂❤️❤️ . Waheguru ji hamesha chardi kala ch rakhe May birthday brings lots happine	2
41744	modi ji aap ke dwara chune huye mantri best hi honge fir bhi mai aap ko salah dene ki jurrat kar rahi hui	2
20478	Sir yeh nayi zindagi ka pehla dinn hai aap bohhhot jaldi aa rahe hain Waiting see u biig screen Much love & rgds	2
10710	karrr Hell naw lol shit	1
35644	bardos Really screwed pooch one Get man Nehi stat	1
36410	bakht11 Iss desh congress jaise neta bache hi nhi Adarshwadi payar batne w	0
10182	Jani pyar nothing aj k dour bs khush rhna seekho And always stay positive ❤️ Tm b meri fv ho 💋💖	2
25246	I mean like house exactly verdant one piddly pothos luck grass would die anyway 😂	1
19315	Super jodi 👌👌👌 bhaijaan Katrina kaif Most popular couples Jodi best Jodi ♥️🥰🥰🥰🥰🥰	2
27116	9246 hi annoying chooza 're fav person first day really appreciate You really	2
40552	Brahman devta ke Charan chookar Namaz padho RSS / BJP ke log khush ho jayengain Aap muslim se inka koi v	0
40244	Hahaha baari ub AP loogo ki aegi I make sure ky jb bhi PML N ki Govt aegi apka ehtisaab zaroor ho - D	0
8390	Pehle apne kiye karm ko yaad karo phir kissi aur kae bare mae baat karna Gujarat mae hui tabahi ko	1
44500	O beghairat aadmi us ganjay chor ne tax se nhi loans le kr mulk k bachay ko	1
14166	Hamare Uttara Pradesh ke yuva bhi 12000 medical pass 6 year se berojgar h training pe nhi bheja	1
11653	Height sir se paanv tak Birthday Party nahi dunga Sign poore naam ke karta hun Favourite Colour rangeen hai zindag	1
41359	Sir Congress Ko Media Ki Zaroorat Nahi Hai Balke GodiMedia ko Cong Ki Zaroorat Hai Apna AgendaPropog	1
39687	Sharma4 Pure Hindustan ka No1 chutiya aur No 1 ki Nashidi koun 5 sal ke tere hi gharke bachhon ko bhi pucho	0
5069	steven gerrard best player prem history	1
19461	Bad aysi fati padi ki ab tak air space khula nahi	1
41489	Sbse jyada prachar media ne hi kr diya tha bjp ka kaam adha aplogo ne kr hi diya	2
13044	Tatti Teri shakal ki tarah	0
31392	Hamare desh ke yasyasbi pm manniye narendra damodardash modi ji ko purna bahumat se dubara satta aane ke liye	1
16498	Jis topa ne ankhe band kar li ho ahinsa ka path pada k desh ki janta ko andhkar mai rakhkar vishwasghaat karaaya	0
43311	coming nyc chiz eat ass	1
13676	Hi Vindu If I may India already Hindu / Indic / Dharmic * nation * . The debate around character	1
8870	Baba hi Ka parsad mat kaho k20 Poco f2 855	1
18892	Al ò barikad lan ki te dwe soti en decembre lan ki poko janm soti	2
14934	Congress aur uske thikedaro ne veer Savarkar ji ko gaddar ghosit krne lge rhe gandhi jaiso ko des	1
121	Mahoday bahut bahut badhai jai hind Jai jawan Jai Kisaan azaade hind manish fauji Gareebo ke khoon paseene ki k	2
31814	kam Shot cuz Keep bro Mama Aunty watching succeed uce Lofa Aku kam	2
19460	Ab tere bure din suru ho gye article 370 aur 35a bhi hategi aur tum jese pak ke dala	0
24986	Sukhan aate hain uske yaad bahut Dil ko tha uss se ittehaad bahut Jab bhi chalti hai us taraf se hawaaShor karte h	2
28804	Many many happy returns day happy birthday Aap Jiyo Hazaaro Saal Saal Ke Din Ho Pachasss Hazaar	2
24271	ne aate hi half century kr di 😂 Thnku bhai itne like ke liye 😁	2
10106	Jai shri Ram se problem hai Jai shri Krishn om namah Shivaya Jai A	2
21208	And I n't mind hate Cause baby I I would probably hate 🎶	1
13241	Ye bjp IT cell 3 congress wale kya kar rhe h 🤔 Kahin ye ek hi naami parivar ke toh nhi h teeno 😌	0
10718	Lol great difficulty Mard hain ya kuttey 😒	0
4701	sqbans Congrats aapi 😍 11K followers 😊 Allah kare jis trah ap yhan achi batein bta rahi usi trah Allah apko h	1
42766	Most welcome Thanks toh hamara bhi kehna banta hai kyunki aap daily basis pe apna precious time nikaa	2
12677	Jai Baba balaknath Bandara Village Faste mai apka Swagat hai ) — feeling happy Garam Panchayat-Bara	2
41106	👈 Follow Me Best Memes 🔥🔥	1
22722	All ready biggest match ever I feel good today Got enough rest My sons also pumped Ready rock Rasta w	2
25943	kunwar Ab Surjewala tumhari class lega usey follow krte ho vote BJP ko dete ho f	0
25997	Tum chamche nahi badle ab Janta ne muh peshaab mar diya ab kya tatti chahte ho Co	0
32768	Nai Acharya ji aap khud ja ke galiya khane ka mauka de rahe hain Congress 2014 se power mai hai na	1
40233	good morning pita ji pls bless sewa sumrin parmarth bakso ji WorldNoTobaccoDay NoTobacco	2
173	It means sidhi sadhi ladki best couple	2
27087	Plturam iss bar chalaki kr gya Pltu ko pta haisirf portfolio ka Jhunjhuna bjane ka koi phayda nahi	1
31270	Jeet ki bahut bahut subhkamnaye Aap jeete hamara Desh jeeta jeete ham sab desh ke niwashi Ja	2
18469	Madam kal hum diwali se bhi zyada patake phodenge Modi ji k jeet k khushi main fir ek baar modi sa	2
19426	rathee tu kaha rahega dekhte hain 😂😂23 may Ko India videsh bhag jyega 😂😂 Abhi exit poll se hi teri gand	1
24570	offl Twtiz Rohit Good morning pakki 🤗💘	1
29510	Teri ankho ki namkeen mastiyaan Teri hasi ki beparbah gustakiyaan Teri julfo ki lahrati angdaiyaan	2
16725	Iss team ka kuch nahi hone wala agla match England ke sath hain buri tara harne wale hai	0
30963	If true seriously shameful itna baigharth koyi kaisy ho Sakta ha ca n't blve I wish ye	0
8264	Dikh rha h vo kitna pavitr rista h Pyar ko love jihaad ka naam dene va	1
20685	Ah shi bro My life without nothing bro	1
40679	wzr G aur kaash apka ander ka 2 Pakhtoon TTP ko bhe aisa shaksht da daita aur terrorists	1
22940	badhai ho sir ji aapko mujhe 101℅ umid thi ki sarkaar aapki hi banegi Kyon ki aapne Jo desh ke liye	2
29704	10k Tweets Done Lagey Raho Solo Motion Mai 😂 BookBharatTicketsNow	1
42514	Lots love Dharam ji You true ICON NEVER DYING SPIRIT SON soil always	2
6010	sa Kindly aaj bta hi dijiye private bank ne aaj tk ki	0
14140	Ye Fake hai per turant FIR ho isme 4-5 account hai ye daily new ladkiyo ki photo dalta hai isk	1
22214	Problem Sir ji aapke muh kholne se hai jab bhi khulta h bakwas hi krta hai MODI best still u	0
22756	good afternoon sir name Yadaiah IAM Attapur Rajendra Nagar I big problem please help	1
38650	CONGRESS K TARHA AGAR MODI JI AANEWALA 70 SAL INDIA K PRADHAN MANTRI RHENGE TO INDIA KO CHINA JAPAN AMERICA OWR	2
4117	Yeh NDA ka Sapath Grahan Samaroh na ho kar Ministry Ka Exit Poll Ho gaya jsise hi lagta hai -- - Jiska Tukka	1
6143	Mirchi Ye Lodu Bund hi de skta hai bas Na iski Maa Ne Sikhaya kissi ki bhen Ki izzat kese kr	0
12707	Pakistan k Musalmano Ramadan jaty jaty b humy mazboot kr rha h Match dekhty hue gaali ni deni 😂 ICCWC2019	1
19686	fatma Jannat jannt kis ko bol kr time west kr rhi ho isk tweet pdti bhi nhi jo logon k pait se niklti gandi gas h	0
2850	Here DBC listeners asked pic Hosh lounge mentioned	1
13405	Hehe welcome leela ❤️❤️ The book fair brings lot memories mn 😢😔✊	2
10944	Fakhr e alam k concert se jo bachon pe zulm hua hoga uss ki reporting hui	1
24807	Congress ko BJP NE nahi AAP jaise chamcho ne haraya Jo Satya nahi dekhte bas hazuri karte hai aap ko party nik	1
12843	Is Gaddar ko Mona bana ke dhakke maar ke Pakistan iske Yaar ke paas bhej Yeh S	0
41389	anurag Padhna tab tak hai jab tak exam clear na ho jaye exam postpone hona opportunity hai bas aur kuch nahi	1
29334	gadkari sir Pali dist Marwar jn tahsil ke gavo sadak ki halat bahut hi kharab ho chuki hai krupya aap Vishesh Dhyan deve sir	2
9730	Allah ( Swt ) Farmatay Hain Jab Mai apnay banday Say khush hota Hon tw Unko beti Kay Roop Mai Naimat Ataa krta Hon .. …	2
5897	Chamchi wamchi kutch nahi ye Sab paiso pe nachne wale log hain Paisa phek aur jo c	0
15263	Lovely fun I Nepal 3 times last year Really enjoy getting	2
31988	Kxh batein sedhi Dil pr lagti ha jese You used 💯 data 😭	2
12774	Shraddha har asambavh karya ko asmbavh kar deti hai RadhaKrishn Govardhan leela Krishna beautifully written n	2
35244	Bhosdk mc gaandu Apni gaand marani h mra ye fake new kyu fela Raha h mc ye football match ka video modi k like nhi h suar	0
9708		2
23823	BAAP BLOCKBUSTER Arriving 5 June Bharat BharatThisEid BharatWithFamily IAmBharat Th	1
20650	Calling ugly girl ugly harassment fact itni hi self respect hai ut patang harkate band karo aur	1
20763	SA atm Good luck brother n	2
62	WADRAAAA NO TO BAS JAMEEN LI HAI -- KISANO KO PAISA NAHI DIYA-AB JI NE FILM INDUSTRY NO 1 TAK PAHUNCHAYI	0
2266	Beast Uske perosnal problem h 20 khelna & 50 khelne difference h Agr whi wc perform nhi kr pata	1
38789	Akshay kumar best dhoom 4	1
35871	outtalented 995 Tbh telling anything found disrespect	0
